postal_code,kraj,okres
06723,Prešovský,Humenné
06724,Prešovský,Humenné
06731,Prešovský,Humenné
06732,Prešovský,Humenné
06733,Prešovský,Humenné
06734,Prešovský,Humenné
06735,Prešovský,Snina
06741,Prešovský,Humenné
06745,Prešovský,Humenné
06752,Prešovský,Medzilaborce
06761,Prešovský,Snina
06765,Prešovský,Snina
06766,Prešovský,Snina
06767,Prešovský,Snina
06768,Prešovský,Snina
06772,Prešovský,Snina
06773,Prešovský,Snina
06777,Prešovský,Snina
06781,Prešovský,Snina
06782,Prešovský,Snina
06783,Prešovský,Humenné
06801,Prešovský,Medzilaborce
06901,Prešovský,Snina
06917,Prešovský,SV
06919,Prešovský,SV
06923,Prešovský,SV
06927,Prešovský,SV
06929,Prešovský,SV
06934,Prešovský,SV
06936,Prešovský,SV
06944,Prešovský,SV
06950,Prešovský,SV
07101,Košický,Michalovce
07103,Košický,MI
07120,Košický,MI
07121,Košický,MI
07155,Košický,MI
07156,Košický,MI
07160,Košický,MI
07174,Košický,MI
07180,Košický,MI
07184,Košický,MI
07201,Košický,Michalovce
07202,Košický,Michalovce
07203,Košický,Michalovce
07204,Košický,Michalovce
07205,Košický,Michalovce
07206,Košický,Michalovce
07211,Košický,Michalovce
07213,Košický,Michalovce
07214,Košický,Michalovce
07215,Košický,Michalovce
07216,Košický,Michalovce
07217,Košický,Michalovce
07221,Košický,Michalovce
07222,Košický,Michalovce
07223,Košický,Michalovce
07231,Košický,Michalovce
07232,Košický,Michalovce
07233,Košický,Sobrance
07234,Košický,Michalovce
07236,Košický,Michalovce
07237,Košický,Michalovce
07241,Košický,Sobrance
07242,Košický,Sobrance
07243,Košický,Sobrance
07244,Košický,Sobrance
07251,Košický,Sobrance
07252,Košický,Sobrance
07253,Košický,Sobrance
07254,Košický,Michalovce
07255,Košický,Sobrance
07261,Košický,Sobrance
07262,Košický,Sobrance
07263,Košický,Sobrance
07264,Košický,Sobrance
07301,Košický,Sobrance
07342,Košický,SO
07501,Košický,Trebišov
07503,Košický,TV
07512,Košický,TV
07515,Košický,TV
07516,Košický,TV
07517,Košický,TV
07518,Košický,TV
07519,Košický,TV
07520,Košický,TV
07521,Košický,TV
07522,Košický,TV
07523,Košický,TV
07525,Košický,TV
07526,Košický,TV
07527,Košický,TV
07529,Košický,TV
07531,Košický,TV
07532,Košický,TV
07534,Košický,TV
07539,Košický,TV
07540,Košický,TV
07542,Košický,TV
07543,Košický,TV
07544,Košický,TV
07545,Košický,TV
07546,Košický,TV
07548,Košický,TV
07549,Košický,TV
07552,Košický,TV
07553,Košický,TV
07554,Košický,TV
07555,Košický,TV
07557,Košický,TV
07558,Košický,TV
07560,Košický,TV
07561,Košický,TV
07562,Košický,TV
07563,Košický,TV
07564,Košický,TV
07566,Košický,TV
07567,Košický,TV
07568,Košický,TV
07571,Košický,TV
07572,Košický,TV
07573,Košický,TV
07574,Košický,TV
07575,Košický,TV
07576,Košický,TV
07577,Košický,TV
07578,Košický,TV
07579,Košický,TV
07580,Košický,TV
07581,Košický,TV
07582,Košický,TV
07585,Košický,TV
07588,Košický,TV
07589,Košický,TV
07590,Košický,TV
07593,Košický,TV
07594,Košický,TV
07595,Košický,TV
07601,Košický,Trebišov
07602,Košický,Trebišov
07603,Košický,Trebišov
07605,Košický,Trebišov
07612,Košický,Trebišov
07613,Košický,Trebišov
07614,Košický,Trebišov
07615,Košický,Trebišov
07616,Košický,Trebišov
07617,Košický,Trebišov
07622,Košický,Trebišov
07631,Košický,Trebišov
07632,Košický,Trebišov
07633,Košický,Trebišov
07634,Košický,Trebišov
07635,Košický,Trebišov
07636,Košický,Trebišov
07637,Košický,Trebišov
07641,Košický,Trebišov
07642,Košický,Trebišov
07643,Košický,Trebišov
07651,Košický,Trebišov
07652,Košický,Trebišov
07653,Košický,Trebišov
07661,Košický,Trebišov
07662,Košický,Trebišov
07664,Košický,TV
07671,Košický,Michalovce
07672,Košický,Michalovce
07674,Košický,Michalovce
07675,Košický,Michalovce
07677,Košický,Michalovce
07681,Košický,Trebišov
07682,Košický,Trebišov
07683,Košický,Trebišov
07684,Košický,Trebišov
07701,Košický,Trebišov
07713,Košický,TV
07715,Košický,TV
07717,Košický,TV
07721,Košický,TV
07726,Košický,TV
07729,Košický,TV
07732,Košický,TV
07733,Košický,TV
07735,Košický,TV
07737,Košický,TV
07738,Košický,TV
07739,Košický,TV
07741,Košický,TV
07744,Košický,TV
07753,Košický,TV
07754,Košický,TV
07755,Košický,TV
07761,Košický,TV
07767,Košický,TV
07768,Košický,TV
07774,Košický,TV
07781,Košický,TV
07801,Košický,Trebišov
07901,Košický,Michalovce
08001,Prešovský,Prešov
08002,Prešovský,PO
08005,Prešovský,Prešov
08006,Prešovský,Prešov
08007,Prešovský,PO
08009,Prešovský,PO
08016,Prešovský,PO
08020,Prešovský,PO
08021,Prešovský,PO
08026,Prešovský,PO
08028,Prešovský,PO
08042,Prešovský,PO
08055,Prešovský,PO
08085,Prešovský,PO
08106,Prešovský,PO
08108,Prešovský,PO
08111,Prešovský,PO
08113,Prešovský,PO
08127,Prešovský,PO
08135,Prešovský,PO
08150,Prešovský,PO
08154,Prešovský,PO
08159,Prešovský,PO
08160,Prešovský,PO
08170,Prešovský,PO
08173,Prešovský,PO
08177,Prešovský,PO
08178,Prešovský,PO
08181,Prešovský,PO
08184,Prešovský,PO
08186,Prešovský,PO
08189,Prešovský,PO
08201,Prešovský,Prešov
08203,Prešovský,Prešov
08204,Prešovský,Prešov
08205,Prešovský,Prešov
08206,Prešovský,Prešov
08207,Prešovský,Prešov
08212,Prešovský,Prešov
08213,Prešovský,Prešov
08214,Prešovský,Prešov
08215,Prešovský,Prešov
08216,Prešovský,Prešov
08221,Prešovský,Prešov
08222,Prešovský,Sabinov
08232,Prešovský,Prešov
08233,Prešovský,Prešov
08235,Prešovský,Prešov
08236,Prešovský,Prešov
08237,Prešovský,Prešov
08238,Prešovský,Prešov
08241,Prešovský,Prešov
08242,Prešovský,Prešov
08243,Prešovský,Prešov
08244,Prešovský,Prešov
08252,Prešovský,Prešov
08253,Prešovský,Prešov
08256,Prešovský,Sabinov
08257,Prešovský,Sabinov
08261,Prešovský,Sabinov
08263,Prešovský,Sabinov
08266,Prešovský,Sabinov
08267,Prešovský,Prešov
08271,Prešovský,Sabinov
08273,Prešovský,Sabinov
08274,Prešovský,Sabinov
08275,Prešovský,Sabinov
08276,Prešovský,Sabinov
08301,Prešovský,Sabinov
08314,Prešovský,SB
08317,Prešovský,SB
08318,Prešovský,SB
08330,Prešovský,SB
08501,Prešovský,Bardejov
08503,Prešovský,BJ
08506,Prešovský,BJ
08519,Prešovský,BJ
08520,Prešovský,BJ
08524,Prešovský,BJ
08536,Prešovský,BJ
08542,Prešovský,BJ
08546,Prešovský,BJ
08550,Prešovský,BJ
08564,Prešovský,BJ
08567,Prešovský,BJ
08569,Prešovský,BJ
08570,Prešovský,BJ
08571,Prešovský,BJ
08573,Prešovský,BJ
08575,Prešovský,BJ
08576,Prešovský,BJ
08587,Prešovský,BJ
08588,Prešovský,BJ
08601,Prešovský,Bardejov
08602,Prešovský,Bardejov
08604,Prešovský,Bardejov
08605,Prešovský,Bardejov
08606,Prešovský,Bardejov
08611,Prešovský,Bardejov
08612,Prešovský,Bardejov
08614,Prešovský,Bardejov
08621,Prešovský,Bardejov
08622,Prešovský,Bardejov
08631,Prešovský,Bardejov
08633,Prešovský,Bardejov
08635,Prešovský,Bardejov
08636,Prešovský,Bardejov
08637,Prešovský,Bardejov
08641,Prešovský,Bardejov
08642,Prešovský,Bardejov
08643,Prešovský,Bardejov
08644,Prešovský,Svidník
08645,Prešovský,Bardejov
08646,Prešovský,Bardejov
08701,Prešovský,Bardejov
08901,Prešovský,Svidník
08913,Prešovský,SK
08924,Prešovský,SK
08980,Prešovský,SK
09001,Prešovský,Svidník
09002,Prešovský,Svidník
09003,Prešovský,Svidník
09005,Prešovský,Svidník
09011,Prešovský,Svidník
09016,Prešovský,Svidník
09021,Prešovský,Stropkov
09022,Prešovský,Stropkov
09023,Prešovský,Stropkov
09024,Prešovský,Stropkov
09031,Prešovský,Stropkov
09032,Prešovský,Stropkov
09033,Prešovský,Stropkov
09034,Prešovský,Stropkov
09041,Prešovský,Svidník
09042,Prešovský,Svidník
09101,Prešovský,Stropkov
09112,Prešovský,SP
09180,Prešovský,SP
09301,Prešovský,Vranov nad Topľou
09302,Prešovský,Vranov nad Topľou
09303,Prešovský,Vranov nad Topľou
09311,Prešovský,VT
09312,Prešovský,VT
09315,Prešovský,VT
09316,Prešovský,VT
09317,Prešovský,VT
09318,Prešovský,VT
09319,Prešovský,VT
09321,Prešovský,VT
09322,Prešovský,VT
09324,Prešovský,VT
09327,Prešovský,VT
09328,Prešovský,VT
09330,Prešovský,VT
09332,Prešovský,VT
09336,Prešovský,VT
09337,Prešovský,VT
09340,Prešovský,VT
09341,Prešovský,VT
09342,Prešovský,VT
09343,Prešovský,VT
09345,Prešovský,VT
09346,Prešovský,VT
09349,Prešovský,VT
09351,Prešovský,VT
09360,Prešovský,VT
09401,Prešovský,Vranov nad Topľou
09402,Prešovský,Vranov nad Topľou
09403,Prešovský,Vranov nad Topľou
09404,Prešovský,Vranov nad Topľou
09405,Prešovský,Vranov nad Topľou
09406,Prešovský,Vranov nad Topľou
09407,Prešovský,Humenné
09408,Prešovský,Humenné
09409,Prešovský,Vranov nad Topľou
09412,Prešovský,Vranov nad Topľou
09413,Prešovský,Vranov nad Topľou
09414,Prešovský,Vranov nad Topľou
09415,Prešovský,Vranov nad Topľou
09421,Prešovský,Vranov nad Topľou
09422,Prešovský,Vranov nad Topľou
09423,Prešovský,Vranov nad Topľou
09431,Prešovský,Vranov nad Topľou
09433,Prešovský,Vranov nad Topľou
09434,Prešovský,Vranov nad Topľou
09435,Prešovský,Vranov nad Topľou
80080,Bratislavský,B3
80090,Bratislavský,B3
81000,Bratislavský,B1
81002,Bratislavský,B3
81004,Bratislavský,B1
81005,Bratislavský,B1
81008,Bratislavský,B1
81101,Bratislavský,Bratislava I
81102,Bratislavský,Bratislava I
81103,Bratislavský,Bratislava I
81104,Bratislavský,Bratislava I
81105,Bratislavský,Bratislava I
81106,Bratislavský,Bratislava I
81107,Bratislavský,Bratislava I
81108,Bratislavský,Bratislava I
81109,Bratislavský,Bratislava I
81201,Bratislavský,B1
81202,Bratislavský,B1
81203,Bratislavský,B1
81204,Bratislavský,B1
81205,Bratislavský,B1
81206,Bratislavský,B1
81207,Bratislavský,B1
81208,Bratislavský,B1
81209,Bratislavský,B1
81210,Bratislavský,B1
81211,Bratislavský,B1
81212,Bratislavský,B1
81213,Bratislavský,B1
81214,Bratislavský,B1
81215,Bratislavský,B1
81216,Bratislavský,B1
81217,Bratislavský,B1
81218,Bratislavský,B1
81219,Bratislavský,B1
81220,Bratislavský,B1
81221,Bratislavský,B1
81222,Bratislavský,B1
81223,Bratislavský,B1
81224,Bratislavský,B1
81225,Bratislavský,B1
81226,Bratislavský,B1
81227,Bratislavský,B1
81228,Bratislavský,B1
81229,Bratislavský,B1
81230,Bratislavský,B1
81231,Bratislavský,B1
81232,Bratislavský,B1
81233,Bratislavský,B1
81234,Bratislavský,B1
81235,Bratislavský,B1
81236,Bratislavský,B1
81237,Bratislavský,B1
81238,Bratislavský,B1
81239,Bratislavský,B1
81241,Bratislavský,B1
81242,Bratislavský,B1
81243,Bratislavský,B1
81244,Bratislavský,B1
81245,Bratislavský,B1
81246,Bratislavský,B1
81247,Bratislavský,B1
81248,Bratislavský,B1
81249,Bratislavský,B1
81250,Bratislavský,B1
81251,Bratislavský,B1
81252,Bratislavský,B1
81253,Bratislavský,B1
81254,Bratislavský,B1
81255,Bratislavský,B1
81256,Bratislavský,B1
81257,Bratislavský,B1
81258,Bratislavský,B1
81259,Bratislavský,B1
81260,Bratislavský,B1
81261,Bratislavský,B1
81262,Bratislavský,B1
81263,Bratislavský,B1
81264,Bratislavský,B1
81265,Bratislavský,B1
81266,Bratislavský,B1
81267,Bratislavský,B1
81268,Bratislavský,B1
81269,Bratislavský,B1
81270,Bratislavský,B1
81271,Bratislavský,B1
81272,Bratislavský,B1
81273,Bratislavský,B1
81274,Bratislavský,B1
81275,Bratislavský,B1
81276,Bratislavský,B1
81277,Bratislavský,B1
81278,Bratislavský,B1
81279,Bratislavský,B1
81280,Bratislavský,B1
81281,Bratislavský,B1
81282,Bratislavský,B1
81283,Bratislavský,B1
81284,Bratislavský,B1
81285,Bratislavský,B1
81286,Bratislavský,B1
81287,Bratislavský,B1
81288,Bratislavský,B1
81289,Bratislavský,B1
81290,Bratislavský,B1
81291,Bratislavský,B1
81292,Bratislavský,B1
81293,Bratislavský,B1
81294,Bratislavský,B1
81295,Bratislavský,B1
81296,Bratislavský,B1
81301,Bratislavský,B1
81302,Bratislavský,B1
81303,Bratislavský,B1
81304,Bratislavský,B1
81305,Bratislavský,B1
81306,Bratislavský,B1
81307,Bratislavský,B1
81308,Bratislavský,B1
81309,Bratislavský,B1
81310,Bratislavský,B1
81311,Bratislavský,B1
81312,Bratislavský,B1
81313,Bratislavský,B1
81314,Bratislavský,B1
81315,Bratislavský,B1
81316,Bratislavský,B1
81317,Bratislavský,B1
81318,Bratislavský,B1
81319,Bratislavský,B1
81320,Bratislavský,B1
81321,Bratislavský,B1
81322,Bratislavský,B1
81323,Bratislavský,B1
81325,Bratislavský,B1
81327,Bratislavský,B1
81328,Bratislavský,B1
81330,Bratislavský,B1
81331,Bratislavský,B1
81332,Bratislavský,B1
81333,Bratislavský,B1
81334,Bratislavský,B1
81335,Bratislavský,B1
81336,Bratislavský,B1
81337,Bratislavský,B1
81338,Bratislavský,B1
81339,Bratislavský,B1
81340,Bratislavský,B1
81341,Bratislavský,B1
81342,Bratislavský,B1
81343,Bratislavský,B1
81344,Bratislavský,B1
81345,Bratislavský,B1
81346,Bratislavský,B1
81347,Bratislavský,B1
81348,Bratislavský,B1
81349,Bratislavský,B1
81350,Bratislavský,B1
81351,Bratislavský,B1
81352,Bratislavský,B1
81353,Bratislavský,B1
81354,Bratislavský,B1
81355,Bratislavský,B1
81356,Bratislavský,B1
81357,Bratislavský,B1
81358,Bratislavský,B1
81359,Bratislavský,B1
81360,Bratislavský,B1
81361,Bratislavský,B1
81362,Bratislavský,B1
81363,Bratislavský,B1
81364,Bratislavský,B1
81365,Bratislavský,B1
81366,Bratislavský,B1
81367,Bratislavský,B1
81368,Bratislavský,B1
81369,Bratislavský,B1
81370,Bratislavský,B1
81371,Bratislavský,B1
81372,Bratislavský,B1
81373,Bratislavský,B1
81374,Bratislavský,B1
81375,Bratislavský,B1
81376,Bratislavský,B1
81377,Bratislavský,B1
81378,Bratislavský,B1
81379,Bratislavský,B1
81380,Bratislavský,B1
81381,Bratislavský,B1
81382,Bratislavský,B1
81383,Bratislavský,B1
81384,Bratislavský,B1
81385,Bratislavský,B1
81386,Bratislavský,B1
81387,Bratislavský,B1
81388,Bratislavský,B1
81392,Bratislavský,B1
81394,Bratislavský,B1
81395,Bratislavský,B1
81396,Bratislavský,B1
81400,Bratislavský,B1
81401,Bratislavský,B1
81402,Bratislavský,B1
81403,Bratislavský,B1
81404,Bratislavský,B1
81405,Bratislavský,B1
81406,Bratislavský,B1
81407,Bratislavský,B1
81408,Bratislavský,B1
81409,Bratislavský,B1
81410,Bratislavský,B1
81411,Bratislavský,B1
81412,Bratislavský,B1
81413,Bratislavský,B1
81414,Bratislavský,B1
81415,Bratislavský,B1
81416,Bratislavský,B1
81417,Bratislavský,B1
81418,Bratislavský,B1
81419,Bratislavský,B1
81420,Bratislavský,B1
81421,Bratislavský,B1
81422,Bratislavský,B1
81423,Bratislavský,B1
81424,Bratislavský,B1
81425,Bratislavský,B1
81426,Bratislavský,B1
81427,Bratislavský,B1
81428,Bratislavský,B1
81429,Bratislavský,B1
81430,Bratislavský,B1
81431,Bratislavský,B1
81432,Bratislavský,B1
81433,Bratislavský,B1
81434,Bratislavský,B1
81435,Bratislavský,B1
81436,Bratislavský,B1
81437,Bratislavský,B1
81438,Bratislavský,B1
81439,Bratislavský,B1
81440,Bratislavský,B1
81441,Bratislavský,B1
81442,Bratislavský,B1
81444,Bratislavský,B1
81445,Bratislavský,B1
81446,Bratislavský,B1
81447,Bratislavský,B1
81448,Bratislavský,B1
81449,Bratislavský,B1
81450,Bratislavský,B1
81451,Bratislavský,B1
81452,Bratislavský,B1
81453,Bratislavský,B1
81454,Bratislavský,B1
81455,Bratislavský,B1
81456,Bratislavský,B1
81457,Bratislavský,B1
81458,Bratislavský,B1
81459,Bratislavský,B1
81460,Bratislavský,B1
81461,Bratislavský,B1
81462,Bratislavský,B1
81463,Bratislavský,B1
81464,Bratislavský,B1
81465,Bratislavský,B1
81466,Bratislavský,B1
81467,Bratislavský,B1
81468,Bratislavský,B1
81469,Bratislavský,B1
81470,Bratislavský,B1
81471,Bratislavský,B1
81472,Bratislavský,B1
81473,Bratislavský,B1
81474,Bratislavský,B1
81475,Bratislavský,B1
81477,Bratislavský,B1
81478,Bratislavský,B1
81479,Bratislavský,B1
81480,Bratislavský,B1
81481,Bratislavský,B1
81482,Bratislavský,B1
81483,Bratislavský,B1
81484,Bratislavský,B1
81485,Bratislavský,B1
81486,Bratislavský,B1
81487,Bratislavský,B1
81488,Bratislavský,B1
81490,Bratislavský,B1
81491,Bratislavský,B1
81492,Bratislavský,B1
81493,Bratislavský,B1
81494,Bratislavský,B1
81495,Bratislavský,B1
81496,Bratislavský,B1
81499,Bratislavský,B1
81501,Bratislavský,B1
81502,Bratislavský,B1
81503,Bratislavský,B1
81504,Bratislavský,B1
81505,Bratislavský,B1
81506,Bratislavský,B1
81507,Bratislavský,B1
81508,Bratislavský,B1
81509,Bratislavský,B1
81510,Bratislavský,B1
81511,Bratislavský,B1
81512,Bratislavský,B1
81513,Bratislavský,B1
81514,Bratislavský,B1
81515,Bratislavský,B1
81516,Bratislavský,B1
81517,Bratislavský,B1
81518,Bratislavský,B1
81519,Bratislavský,B1
81520,Bratislavský,B1
81521,Bratislavský,B1
81522,Bratislavský,B1
81523,Bratislavský,B1
81524,Bratislavský,B1
81525,Bratislavský,B1
81526,Bratislavský,B1
81527,Bratislavský,B1
81528,Bratislavský,B1
81529,Bratislavský,B1
81530,Bratislavský,B1
81531,Bratislavský,B1
81532,Bratislavský,B1
81533,Bratislavský,B1
81534,Bratislavský,B1
81535,Bratislavský,B1
81536,Bratislavský,B1
81537,Bratislavský,B1
81538,Bratislavský,B1
81539,Bratislavský,B1
81540,Bratislavský,B1
81541,Bratislavský,B1
81542,Bratislavský,B1
81543,Bratislavský,B1
81544,Bratislavský,B1
81545,Bratislavský,B1
81546,Bratislavský,B1
81547,Bratislavský,B1
81548,Bratislavský,B1
81549,Bratislavský,B1
81550,Bratislavský,B1
81551,Bratislavský,B1
81552,Bratislavský,B1
81553,Bratislavský,B1
81555,Bratislavský,B1
81556,Bratislavský,B1
81557,Bratislavský,B1
81558,Bratislavský,B1
81559,Bratislavský,B1
81561,Bratislavský,B1
81562,Bratislavský,B1
81563,Bratislavský,B1
81565,Bratislavský,B1
81566,Bratislavský,B1
81567,Bratislavský,B1
81568,Bratislavský,B1
81569,Bratislavský,B1
81570,Bratislavský,B1
81571,Bratislavský,B1
81572,Bratislavský,B1
81573,Bratislavský,B1
81574,Bratislavský,B1
81575,Bratislavský,B1
81576,Bratislavský,B1
81577,Bratislavský,B1
81578,Bratislavský,B1
81579,Bratislavský,B1
81580,Bratislavský,B1
81582,Bratislavský,B1
81583,Bratislavský,B1
81584,Bratislavský,B1
81585,Bratislavský,B1
81586,Bratislavský,B1
81587,Bratislavský,B1
81588,Bratislavský,B1
81589,Bratislavský,B1
81590,Bratislavský,B1
81591,Bratislavský,B1
81592,Bratislavský,B1
81593,Bratislavský,B1
81594,Bratislavský,B1
81595,Bratislavský,B1
81596,Bratislavský,B1
81601,Bratislavský,B1
81602,Bratislavský,B1
81603,Bratislavský,B1
81604,Bratislavský,B1
81605,Bratislavský,B1
81606,Bratislavský,B1
81607,Bratislavský,B1
81608,Bratislavský,B1
81609,Bratislavský,B1
81610,Bratislavský,B1
81611,Bratislavský,B1
81612,Bratislavský,B1
81613,Bratislavský,B1
81614,Bratislavský,B1
81615,Bratislavský,B1
81616,Bratislavský,B1
81617,Bratislavský,B1
81618,Bratislavský,B1
81620,Bratislavský,B1
81621,Bratislavský,B1
81622,Bratislavský,B1
81623,Bratislavský,B1
81624,Bratislavský,B1
81625,Bratislavský,B1
81626,Bratislavský,B1
81627,Bratislavský,B1
81628,Bratislavský,B1
81629,Bratislavský,B1
81630,Bratislavský,B1
81631,Bratislavský,B1
81632,Bratislavský,B1
81633,Bratislavský,B1
81634,Bratislavský,B1
81635,Bratislavský,B1
81636,Bratislavský,B1
81637,Bratislavský,B1
81638,Bratislavský,B1
81639,Bratislavský,B1
81640,Bratislavský,B1
81641,Bratislavský,B1
81642,Bratislavský,B1
81643,Bratislavský,B1
81644,Bratislavský,B1
81645,Bratislavský,B1
81646,Bratislavský,B1
81647,Bratislavský,B1
81648,Bratislavský,B1
81702,Bratislavský,B1
81704,Bratislavský,B1
81711,Bratislavský,B1
81715,Bratislavský,B1
81753,Bratislavský,B1
81755,Bratislavský,B1
81762,Bratislavský,B1
81773,Bratislavský,B1
81777,Bratislavský,B1
81778,Bratislavský,B1
81780,Bratislavský,B1
81782,Bratislavský,B1
81785,Bratislavský,B1
81787,Bratislavský,B1
81789,Bratislavský,B1
81795,Bratislavský,B1
81796,Bratislavský,B1
81798,Bratislavský,B1
81802,Bratislavský,B1
81809,Bratislavský,B1
81811,Bratislavský,B1
81901,Bratislavský,B1
81944,Bratislavský,B1
82004,Bratislavský,B2
82007,Bratislavský,B2
82008,Bratislavský,B2
82009,Bratislavský,B2
82011,Bratislavský,B2
82014,Bratislavský,B2
82015,Bratislavský,B2
82016,Bratislavský,B2
82017,Bratislavský,B2
82018,Bratislavský,B2
82101,Bratislavský,Bratislava II
82102,Bratislavský,Bratislava II
82103,Bratislavský,Bratislava II
82104,Bratislavský,Bratislava II
82105,Bratislavský,Bratislava II
82106,Bratislavský,Bratislava II
82107,Bratislavský,Bratislava II
82108,Bratislavský,Bratislava II
82109,Bratislavský,Bratislava II
82201,Bratislavský,B2
82202,Bratislavský,B2
82204,Bratislavský,B2
82208,Bratislavský,B2
82210,Bratislavský,B2
82211,Bratislavský,B2
82303,Bratislavský,B2
82305,Bratislavský,B2
82307,Bratislavský,B2
82309,Bratislavský,B2
82311,Bratislavský,B2
82365,Bratislavský,B2
82405,Bratislavský,B2
82410,Bratislavský,B2
82412,Bratislavský,B2
82419,Bratislavský,B2
